molecule_ID,target_ID,target_name,drugbank_ID,SVM_score,RF_score,Gene Names
13384,239,Sodium-dependent dopamine transporter,713,0.818709,0.732,SLC6A3
13384,261,Beta-2 adrenergic receptor,766,0.831828,0.744,ADRB2
13384,332,Dipeptidyl peptidase IV,952,0.845271,0.722,
13384,499,Beta-lactamase,2478,0.893605,0.766,
13384,565,Amine oxidase [flavin-containing] B,3939,0.958496,0.76,MAOB
13384,566,Amine oxidase [flavin-containing] A,3941,0.960346,0.718,MAOA
13384,1172,Lysozyme,2300,0.907287,0.718,
13384,1696,Chymotrypsinogen B,6011,0.862544,0.708,
13388,94,Prostaglandin G/H synthase 2,290,0.908014,0.706,PTGS2
13388,252,Mineralocorticoid receptor,737,0.939778,0.726,NR3C2
13388,3276,Nuclear receptor coactivator 2,6241,0.880559,0.732,NCOA2
13388,3279,Nuclear receptor coactivator 1,6228,0.932381,0.708,NCOA1
13401,79,Coagulation factor Xa,239,0.909721,0.702,
13401,444,Heat shock protein HSP 90,1939,0.933726,0.704,
13400,17,Thrombin,54,0.906125,0.7,
13403,79,Coagulation factor Xa,239,0.906727,0.7,
13415,117,Carbonic anhydrase II,357,0.81294,0.732,
13415,209,Progesterone receptor,614,0.880501,0.734,PGR
13415,252,Mineralocorticoid receptor,737,0.90573,0.712,NR3C2
13415,308,Glucocorticoid receptor,871,0.899894,0.744,NR3C1
13415,3276,Nuclear receptor coactivator 2,6241,0.851757,0.794,NCOA2
13415,3279,Nuclear receptor coactivator 1,6228,0.852461,0.748,NCOA1
13407,79,Coagulation factor Xa,239,0.909028,0.706,
13412,79,Coagulation factor Xa,239,0.924463,0.7,
13410,79,Coagulation factor Xa,239,0.919593,0.7,
13416,209,Progesterone receptor,614,0.883237,0.726,PGR
13416,252,Mineralocorticoid receptor,737,0.912888,0.704,NR3C2
13416,308,Glucocorticoid receptor,871,0.910679,0.742,NR3C1
13416,3276,Nuclear receptor coactivator 2,6241,0.837785,0.776,NCOA2
13416,3279,Nuclear receptor coactivator 1,6228,0.855156,0.72,NCOA1
13419,117,Carbonic anhydrase II,357,0.806672,0.72,
13420,727,Alcohol dehydrogenase 1C,517,0.905511,0.702,ADH1C
13420,1172,Lysozyme,2300,0.833846,0.714,
13420,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.917447,0.764,
13425,6,Prostaglandin G/H synthase 1,20,0.893545,0.756,PTGS1
13425,46,Estrogen receptor,136,0.958304,0.814,ESR1
13425,94,Prostaglandin G/H synthase 2,290,0.936565,0.826,PTGS2
13425,117,Carbonic anhydrase II,357,0.842735,0.784,
13425,158,Retinoic acid receptor RXR-alpha,459,0.911084,0.72,RXRA
13425,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.843296,0.7,
13425,261,Beta-2 adrenergic receptor,766,0.897455,0.708,ADRB2
13425,444,Heat shock protein HSP 90,1939,0.961479,0.732,
13425,491,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2404,0.901375,0.708,
13425,499,Beta-lactamase,2478,0.857553,0.712,
13425,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.905421,0.708,
13425,3907,Calmodulin,465,0.826667,0.702,
13413,79,Coagulation factor Xa,239,0.915061,0.71,
13424,117,Carbonic anhydrase II,357,0.833918,0.742,
13424,123,Coagulation factor VII,369,0.9307,0.706,
13424,287,DNA topoisomerase II,817,0.856244,0.708,
13428,287,DNA topoisomerase II,817,0.800847,0.708,
13432,287,DNA topoisomerase II,817,0.920661,0.702,
13435,17,Thrombin,54,0.828548,0.71,
13435,46,Estrogen receptor,136,0.906077,0.8,ESR1
13435,48,Androgen receptor,146,0.849533,0.802,AR
13435,94,Prostaglandin G/H synthase 2,290,0.869626,0.756,PTGS2
13430,17,Thrombin,54,0.815956,0.716,
13430,94,Prostaglandin G/H synthase 2,290,0.844863,0.784,PTGS2
13430,332,Dipeptidyl peptidase IV,952,0.841906,0.708,
13434,38,Muscarinic acetylcholine receptor M1,103,0.899684,0.702,CHRM1
13434,70,Sodium channel protein type 5 subunit alpha,220,0.892501,0.704,SCN5A
13434,94,Prostaglandin G/H synthase 2,290,0.859427,0.792,PTGS2
13434,117,Carbonic anhydrase II,357,0.822159,0.766,
13434,158,Retinoic acid receptor RXR-alpha,459,0.852576,0.718,RXRA
13434,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.891955,0.702,
13434,216,Alpha-1B adrenergic receptor,632,0.865565,0.718,ADRA1B
13434,261,Beta-2 adrenergic receptor,766,0.914947,0.718,ADRB2
13434,521,Leukotriene A-4 hydrolase,3060,0.836904,0.706,
13437,16,Muscarinic acetylcholine receptor M3,51,0.9107,0.716,CHRM3
13437,38,Muscarinic acetylcholine receptor M1,103,0.941654,0.712,CHRM1
13437,79,Coagulation factor Xa,239,0.886631,0.714,
13437,94,Prostaglandin G/H synthase 2,290,0.92891,0.776,PTGS2
13437,117,Carbonic anhydrase II,357,0.871725,0.752,
13437,158,Retinoic acid receptor RXR-alpha,459,0.921189,0.704,RXRA
13437,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.954258,0.7,
13437,216,Alpha-1B adrenergic receptor,632,0.929369,0.724,ADRA1B
13437,261,Beta-2 adrenergic receptor,766,0.96258,0.722,ADRB2
13437,3276,Nuclear receptor coactivator 2,6241,0.830346,0.766,NCOA2
13437,3907,Calmodulin,465,0.853688,0.7,
13438,17,Thrombin,54,0.93819,0.716,
13436,17,Thrombin,54,0.892358,0.738,
13436,94,Prostaglandin G/H synthase 2,290,0.91093,0.796,PTGS2
13436,172,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",485,0.849048,0.7,
13436,261,Beta-2 adrenergic receptor,766,0.879909,0.7,ADRB2
13439,3,"Nitric oxide synthase, inducible",7,0.910768,0.748,NOS2
13439,17,Thrombin,54,0.931196,0.762,
13439,46,Estrogen receptor,136,0.957859,0.766,ESR1
13439,48,Androgen receptor,146,0.934093,0.748,AR
13439,70,Sodium channel protein type 5 subunit alpha,220,0.929484,0.706,SCN5A
13439,78,Peroxisome proliferator activated receptor gamma,238,0.957336,0.708,
13439,79,Coagulation factor Xa,239,0.853042,0.702,
13439,94,Prostaglandin G/H synthase 2,290,0.91043,0.78,PTGS2
13439,117,Carbonic anhydrase II,357,0.831734,0.784,
13439,332,Dipeptidyl peptidase IV,952,0.951229,0.732,
13439,402,Mitogen-activated protein kinase 14,1540,0.904068,0.702,MAPK14
13439,422,Glycogen synthase kinase-3 beta,1721,0.93764,0.7,GSK3B
13439,444,Heat shock protein HSP 90,1939,0.948776,0.716,
13439,482,Cell division protein kinase 2,2240,0.93882,0.708,
13439,2928,Trypsin-1,3176,0.939409,0.732,
13439,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.87743,0.714,
13439,3025,Cyclin-A2,6235,0.963834,0.712,CCNA2
13439,3907,Calmodulin,465,0.856069,0.72,
13440,17,Thrombin,54,0.935305,0.7,
13441,3,"Nitric oxide synthase, inducible",7,0.921903,0.712,NOS2
13441,17,Thrombin,54,0.94058,0.736,
13441,37,Potassium voltage-gated channel subfamily H member 2,101,0.929717,0.712,KCNH2
13441,46,Estrogen receptor,136,0.959894,0.746,ESR1
13441,94,Prostaglandin G/H synthase 2,290,0.904776,0.744,PTGS2
13441,117,Carbonic anhydrase II,357,0.8028,0.78,
13441,123,Coagulation factor VII,369,0.915993,0.702,
13441,165,Acetylcholinesterase,474,0.845913,0.7,ACHE
13441,307,Estrogen receptor beta,869,0.94596,0.7,ESR2
13441,332,Dipeptidyl peptidase IV,952,0.946646,0.702,
13441,422,Glycogen synthase kinase-3 beta,1721,0.936135,0.702,GSK3B
13441,444,Heat shock protein HSP 90,1939,0.960172,0.72,
13441,482,Cell division protein kinase 2,2240,0.92662,0.7,
13441,2928,Trypsin-1,3176,0.936915,0.736,
13441,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.87171,0.712,
13441,3025,Cyclin-A2,6235,0.96089,0.71,CCNA2
13441,3907,Calmodulin,465,0.851519,0.728,
13431,287,DNA topoisomerase II,817,0.919509,0.702,
13442,117,Carbonic anhydrase II,357,0.82884,0.7,
13442,287,DNA topoisomerase II,817,0.808282,0.708,
13414,117,Carbonic anhydrase II,357,0.807631,0.726,
13414,209,Progesterone receptor,614,0.877313,0.732,PGR
13414,252,Mineralocorticoid receptor,737,0.902283,0.71,NR3C2
13414,308,Glucocorticoid receptor,871,0.89546,0.744,NR3C1
13414,3276,Nuclear receptor coactivator 2,6241,0.845318,0.794,NCOA2
13414,3279,Nuclear receptor coactivator 1,6228,0.846555,0.736,NCOA1
13665,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13664,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13668,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13669,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13671,20003,Dual specificity phosphatase Cdc25A,,,,
13671,4632,DNA polymerase beta,125,,,POLB
13671,3851,Sodium/potassium-transporting ATPase gamma chain,253,,,
13671,278,Sodium/potassium-transporting ATPase alpha-1 chain,806,,,
13671,4645,Cytochrome P450 51,3163,,,
13671,4647,Ileal bile acid transporter,6140,,,
13676,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13676,4632,DNA polymerase beta,125,,,POLB
13676,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13676,4645,Cytochrome P450 51,3163,,,
13675,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13677,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13677,4639,Acidic fibroblast growth factor,760,,,
13677,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13678,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13678,4632,DNA polymerase beta,125,,,POLB
13678,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13678,4645,Cytochrome P450 51,3163,,,
13667,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13679,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13679,4639,Acidic fibroblast growth factor,760,,,
13681,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13683,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13685,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13689,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13693,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13695,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13692,4632,DNA polymerase beta,125,,,POLB
13692,507,Lanosterol synthase,2672,,,LSS
13700,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13701,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13699,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13687,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13687,4634,Vascular endothelial growth factor A,183,,,
13687,4639,Acidic fibroblast growth factor,760,,,
13687,4641,Basic fibroblast growth factor,1525,,,
13704,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13704,4632,DNA polymerase beta,125,,,POLB
13704,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13704,4645,Cytochrome P450 51,3163,,,
13703,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13703,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13705,4632,DNA polymerase beta,125,,,POLB
13705,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13705,4645,Cytochrome P450 51,3163,,,
13709,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13709,4634,Vascular endothelial growth factor A,183,,,
13709,4639,Acidic fibroblast growth factor,760,,,
13709,4641,Basic fibroblast growth factor,1525,,,
13707,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13707,4632,DNA polymerase beta,125,,,POLB
13707,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13707,4639,Acidic fibroblast growth factor,760,,,
13697,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13711,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13711,4634,Vascular endothelial growth factor A,183,,,
13711,4639,Acidic fibroblast growth factor,760,,,
13711,4641,Basic fibroblast growth factor,1525,,,
13714,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13714,4632,DNA polymerase beta,125,,,POLB
13714,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13714,4645,Cytochrome P450 51,3163,,,
13715,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13715,4632,DNA polymerase beta,125,,,POLB
13715,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13715,48,Androgen receptor,146,,,AR
13715,4639,Acidic fibroblast growth factor,760,,,
13715,308,Glucocorticoid receptor,871,,,NR3C1
13713,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13716,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13716,4637,11-beta-hydroxysteroid dehydrogenase 1,364,,,HSD11B1
13716,4645,Cytochrome P450 51,3163,,,
13719,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13719,4645,Cytochrome P450 51,3163,,,
13720,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13720,4645,Cytochrome P450 51,3163,,,
13723,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13718,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13718,4645,Cytochrome P450 51,3163,,,
13717,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13717,308,Glucocorticoid receptor,871,,,NR3C1
13727,20002,Chymotrypsin C,,,,
13727,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13731,4632,DNA polymerase beta,125,,,POLB
13731,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13725,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13725,48,Androgen receptor,146,,,AR
13724,4645,Cytochrome P450 51,3163,,,
13724,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13729,20002,Chymotrypsin C,,,,
13729,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13733,20002,Chymotrypsin C,,,,
13733,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13706,20007,Group IIF secretory phospholipase A2,,,,PLA2G2F
13706,4632,DNA polymerase beta,125,,,POLB
13706,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13706,4645,Cytochrome P450 51,3163,,,
13735,4632,DNA polymerase beta,125,,,POLB
13735,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13721,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13737,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13740,20003,Dual specificity phosphatase Cdc25A,,,,
13740,20011,T-cell protein-tyrosine phosphatase,,,,
13740,4645,Cytochrome P450 51,3163,,,
13741,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13741,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13739,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13739,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13745,20011,T-cell protein-tyrosine phosphatase,,,,
13745,20002,Chymotrypsin C,,,,
13745,4632,DNA polymerase beta,125,,,POLB
13745,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13745,4645,Cytochrome P450 51,3163,,,
13744,20002,Chymotrypsin C,,,,
13744,4632,DNA polymerase beta,125,,,POLB
13744,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13747,20003,Dual specificity phosphatase Cdc25A,,,,
13747,20011,T-cell protein-tyrosine phosphatase,,,,
13747,20009,Protein-tyrosine phosphatase 1C,,,,
13747,20002,Chymotrypsin C,,,,
13747,4632,DNA polymerase beta,125,,,POLB
13747,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13747,4645,Cytochrome P450 51,3163,,,
13750,20003,Dual specificity phosphatase Cdc25A,,,,
13750,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13746,20011,T-cell protein-tyrosine phosphatase,,,,
13746,20002,Chymotrypsin C,,,,
13746,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13749,20003,Dual specificity phosphatase Cdc25A,,,,
13749,20011,T-cell protein-tyrosine phosphatase,,,,
13749,20009,Protein-tyrosine phosphatase 1C,,,,
13749,20002,Chymotrypsin C,,,,
13749,4632,DNA polymerase beta,125,,,POLB
13749,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13749,4645,Cytochrome P450 51,3163,,,
13753,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13748,20003,Dual specificity phosphatase Cdc25A,,,,
13748,20011,T-cell protein-tyrosine phosphatase,,,,
13748,20009,Protein-tyrosine phosphatase 1C,,,,
13748,20002,Chymotrypsin C,,,,
13748,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13748,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13765,20003,Dual specificity phosphatase Cdc25A,,,,
13765,20011,T-cell protein-tyrosine phosphatase,,,,
13765,20009,Protein-tyrosine phosphatase 1C,,,,
13765,20002,Chymotrypsin C,,,,
13765,4632,DNA polymerase beta,125,,,POLB
13765,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13765,4645,Cytochrome P450 51,3163,,,
13781,20002,Chymotrypsin C,,,,
13781,4632,DNA polymerase beta,125,,,POLB
13781,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13785,20002,Chymotrypsin C,,,,
13785,4632,DNA polymerase beta,125,,,POLB
13785,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13789,20002,Chymotrypsin C,,,,
13789,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13789,308,Glucocorticoid receptor,871,,,NR3C1
13791,20002,Chymotrypsin C,,,,
13791,4632,DNA polymerase beta,125,,,POLB
13791,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13791,4639,Acidic fibroblast growth factor,760,,,
13791,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13793,20011,T-cell protein-tyrosine phosphatase,,,,
13793,20002,Chymotrypsin C,,,,
13793,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13795,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13797,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13797,4636,Antithrombin-III precursor,309,,,
13799,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13801,4632,DNA polymerase beta,125,,,POLB
13801,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13801,4636,Antithrombin-III precursor,309,,,
13803,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13807,4632,DNA polymerase beta,125,,,POLB
13807,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13809,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13805,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13817,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13817,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13831,48,Androgen receptor,146,,,AR
13831,308,Glucocorticoid receptor,871,,,NR3C1
13823,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13827,20003,Dual specificity phosphatase Cdc25A,,,,
13827,20011,T-cell protein-tyrosine phosphatase,,,,
13827,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13827,48,Androgen receptor,146,,,AR
13827,308,Glucocorticoid receptor,871,,,NR3C1
13827,4645,Cytochrome P450 51,3163,,,
13833,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13819,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13843,20011,T-cell protein-tyrosine phosphatase,,,,
13843,20002,Chymotrypsin C,,,,
13843,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13843,4645,Cytochrome P450 51,3163,,,
13843,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13811,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13845,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13851,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13857,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13815,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13825,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13821,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13855,20002,Chymotrypsin C,,,,
13855,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13859,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13859,48,Androgen receptor,146,,,AR
13859,308,Glucocorticoid receptor,871,,,NR3C1
13849,20002,Chymotrypsin C,,,,
13849,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13863,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13865,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13829,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13829,2984,"Sucrase-isomaltase, intestinal",2129,,,
13829,2908,Salivary alpha-amylase,3030,,,
13829,1076,Alpha-glucosidase,4343,,,
13839,20011,T-cell protein-tyrosine phosphatase,,,,
13839,20002,Chymotrypsin C,,,,
13839,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13839,48,Androgen receptor,146,,,AR
13839,308,Glucocorticoid receptor,871,,,NR3C1
13839,4645,Cytochrome P450 51,3163,,,
13839,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13835,20002,Chymotrypsin C,,,,
13835,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13835,4639,Acidic fibroblast growth factor,760,,,
13867,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13867,48,Androgen receptor,146,,,AR
13867,252,Mineralocorticoid receptor,737,,,NR3C2
13867,308,Glucocorticoid receptor,871,,,NR3C1
13871,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13841,20011,T-cell protein-tyrosine phosphatase,,,,
13841,20002,Chymotrypsin C,,,,
13841,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13841,48,Androgen receptor,146,,,AR
13841,252,Mineralocorticoid receptor,737,,,NR3C2
13841,308,Glucocorticoid receptor,871,,,NR3C1
13841,4645,Cytochrome P450 51,3163,,,
13841,2916,"ATP synthase subunit beta, mitochondrial",6343,,,ATP5F1B
13869,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13873,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13873,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13861,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13861,48,Androgen receptor,146,,,AR
13861,308,Glucocorticoid receptor,871,,,NR3C1
13879,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13879,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13877,20010,Sphingosine 1-phosphate receptor Edg-3,,,,
13877,20004,Galectin-4,,,,LGALS4
13877,20005,Galectin-8,,,,LGALS8
13877,48,Androgen receptor,146,,,AR
13877,308,Glucocorticoid receptor,871,,,NR3C1
13877,462,P-selectin,2058,,,SELP
13883,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13883,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13887,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13887,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13893,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13891,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
13891,4633,11-beta-hydroxysteroid dehydrogenase 2,145,,,
